"","Day","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"1","001",831365.98,863809.42,1155839.78,1047536.39,803215.24,666300.84,1071124.88,930307.47,1310904.38,1105854.43,1181296.77,1153386.94,999512.92,1082670.58
"2","002",831365.98,866325.59,1155839.78,1032620.25,866632.6,666581.68,1076892.1,946091.75,1348866.87,1138364.84,1244897.89,1154393.56,1004487.04,1081796.35
"3","003",855907.47,909957.93,1205171.19,1038123.44,871353.72,679678.45,1120921.13,947123.78,1330904.09,1125881.44,1265837.06,1153849.46,1060135.22,1101796.79
"4","004",980253.85,911281.01,1221018.3,1035523.25,871878.99,693281.96,1119100.65,951513.51,1320121.9,1129503,1320324.87,1168381.17,1075723.85,1135469.11
"5","005",970631.09,911281.01,1255427.04,998038.56,881808.62,678144.52,1128819.83,977017.86,1334880.49,1141485.07,1327474.99,1193626.61,1078052.99,1153000.52
"6","006",992651.97,904988.86,1255427.04,943194.48,884654.73,670335.09,1116208.14,1025010.58,1371905.3,1148034.92,1319634.53,1206926.44,1050014.01,1170605.57
"7","007",1000360.27,923377.92,1264856.71,943194.48,883507.31,669336.16,1133201.23,1054114.36,1351528.68,1232275.6,1294825.79,1206003.33,1029299.94,1172189.3
"8","008",1005790.38,928990.09,1264856.71,959496.36,871552.56,667716.38,1139055.29,1069093.09,1312142.87,1327348.08,1299836.68,1199199.5,1044045.41,1109998.08
"9","009",1005790.38,930894.21,1279915.33,960730.77,877472.7,678179.82,1145813.26,1076707.85,1382147.17,1327157.7,1298564.7,1246621.22,1076673.33,1130856.87
"10","010",1016857.87,934563.58,1270088.39,967273.25,NA,675060.23,1151734.36,1085300.89,1406019.7,1330519.25,1284136.28,1246621.22,1077784.9,1166407.69
"11","011",1013091.28,943245.75,1267297.63,984446.86,915658.74,673649.36,1174609.71,1121193.69,1418597.63,1357969.57,1284136.28,1270298.15,1084651.98,1156012.07
"12","012",1013091.28,968421.4,1261873.6,1087495.71,944887.41,693713.48,1190007.87,1122100.39,1406013.12,1367325.63,1301066.07,1313164.92,1085013.34,1162687.16
"13","013",1019119.02,979436.25,1246933.27,1134895.05,961922.33,692812.68,1222539.63,1150571.13,1380212.04,1384013.41,1311116.59,1281353.24,1129818.26,1153532.57
"14","014",1019119.02,1039717.05,1246518.81,1198573.96,958018.11,705067.95,1222273.97,1174867.87,1356432.57,1384013.41,1335343.12,1284692.67,1173038.95,1163769.25
"15","015",1001871.73,1042891.41,1237071.06,1213650.4,967136.98,726363.38,1264014.02,1167007.19,1396715.01,1423111.05,1310606.49,1284240.65,1181843.34,1176498.08
"16","016",1001871.73,1060934.46,1266932.78,1220782.04,972597.85,744864.18,1312417.03,1160014.7,1398855.85,1423154.88,1317866.28,1309577.03,1189616.04,1212936.58
"17","017",1001871.73,1095935.94,NA,1176781.98,977543.11,761503.22,1336572.27,1144202.52,1398855.85,1476061.15,1315862.02,1315549.11,1252590.02,1233184.36
"18","018",1035804.97,1127193.79,1327432.38,1174248.64,990839.89,757041.43,1338105.99,1187091.16,1406641.45,1505436.52,1305320.98,1311936.31,1319171.77,1270120.43
"19","019",1055541.81,1171206.94,1349766.98,1227900.43,1007649.8,762643.46,1320034.26,1198510.96,1421468.73,1473160.57,1305957.08,1324309.48,1355008.69,1279529.24
"20","020",1055541.81,1171206.94,1372621.87,1267670.2,1044540.44,766258.28,1320179.08,1227055.56,1390389.97,1473160.57,1287439.06,1347972.11,1371541.78,1279704.86
"21","021",1081367.95,1172805.42,1306143.3,1267670.2,1037510.87,783147.99,1331840.98,1206105.24,1401331.92,1474320.32,1328035.43,1355888.27,1327801.39,1311950.29
"22","022",1068218.88,1148450.08,1438571.33,1351732.35,1035487.3,820845.77,1373071.13,1228816.97,1447394.74,1496515.87,1330474.6,1355888.27,1330666.27,1311302.27
"23","023",1076608.45,1120934.81,1444984.2,1362014,1075481.13,827892.67,1368081.28,1238693.99,1456479.5,1461218.92,1338393.25,1327110.5,1331414.52,1312060.92
"24","024",1087283.24,1143243.81,1543596.49,1376598.14,1110823.54,NA,1366505.64,1258430.1,1445979.15,1474206.46,1320429.05,1328098.51,1311184.93,1347628.9
"25","025",1087283.24,1153494.82,1603760.93,1388072.33,1108086.42,786905.41,1368697.83,1230770.64,1512576.89,1463103.88,1325998.52,1328098.51,1325645.31,1339934.25
"26","026",1087683.71,1165410.61,1652498.14,1429464.8,1118965.16,828107.2,1404378.32,1276878.7,1588509.08,1463103.88,1325998.52,1333506.01,1342906.34,1297798.65
"27","027",1087683.71,1178262.41,1703030.89,1419118.18,1085481.55,831166.18,1412805.98,1295714.99,1540864.61,1457944.63,1342778.31,1321924.84,1338959.43,1331789.29
"28","028",1177915.69,1185135.65,1744217.94,1419118.18,1080833.32,807990.12,1377203.1,1349086.71,1560468.07,1444322.19,1375337.65,1330741.27,1357109.24,1355416.73
"29","029",1178077.49,1205685.84,1786776.43,1420369.68,1085814.31,840722.72,1362335.34,1367480.32,1484570.29,1497736.65,1403700.1,1287030.3,1376143.85,1390962.94
"30","030",1159250.94,1173038.63,1786776.43,1428939.83,1067741.9,919218.52,1370424.06,1358578.74,1508669.84,1438168.74,1410515.19,1283362.83,1384973.48,1383641.66
"31","031",1160467.93,1217166.14,1728315.44,1461011.83,NA,913016.6,1387492.51,1369682.49,1536421.79,1504865.89,1384461.26,1299268.25,1406902.5,1364744.73
"32","032",1160467.93,1237052.17,1678879.03,1458148.83,1118193.02,938230.04,1417521.65,1381197.86,1582976.44,1504865.89,1423156.62,1337742.68,1434015.79,1387312.8
"33","033",1188746.85,1297300.51,1737693.07,1477414.82,1163453.27,906971.35,1419046.34,1355310.68,1601510.92,1493241.25,1428694.79,1375655.79,1420955.73,1424475.52
"34","034",1209521.43,1299773.48,1743207.91,1480765.55,1209630.18,908375.14,1414818.47,1374091.07,1602850.45,1487125.59,1465605.09,1385547.14,1433082.55,1444705.23
"35","035",1211934.25,1316071.86,1743207.91,1476106.62,1230721.2,903115.39,1413437.81,1368007.28,1623504.63,1520919.48,1478359.86,1418808.61,1469067.26,1446655.99
"36","036",1211934.25,1325790.94,1701214.52,1473446.09,1235714.59,1000132.7,1431532.14,1347320.83,1638641.51,1563308.11,1503865.99,1422926.8,1480687.5,1464666.91
"37","037",1211966.55,1325790.94,1719120.72,1469485.56,1235714.59,1045194.71,1483586.3,1372237.32,1690492.09,1565838.53,1532645.49,1429073.08,1496010.28,1471735.58
"38","038",1180654.65,1315648.65,1720637.97,1539459.63,1218590.19,997764.35,1522549.97,1372758.56,1715811,1561596.76,1536154.53,1437387.18,1501141.66,1481857.49
"39","039",1207808.6,1311099.95,1733643.1,1543742.36,1226192.26,1022674.26,1510445.19,1397179.17,1704014.25,1549219.99,1539007.69,1478527.36,1525959.03,1515457.34
"40","040",1209203.23,1330127.38,1760451.97,1543742.36,1118992.17,NA,1514057.03,1443748.67,1742280.69,1581008.21,1541234.86,1523329.75,1577815.32,1488699.26
"41","041",1209203.23,1363324.01,1771420.44,1550423.34,1131312.22,1095809.17,1523513.77,1486749.55,1726676.25,1632237.29,1538669.21,1523329.75,1610558.31,1473487.33
"42","042",1209203.23,1376383.36,1751048.5,1561667.99,1109411.28,1191106.48,1559027.29,1447298.12,1757977.44,1657060.15,1510060.07,1511639.93,1625162.27,1471267.39
"43","043",1209203.23,1378524.35,1778244.29,1572417.4,1069232.53,1115661.19,1556658.85,1460486.71,1758585.4,1655591.11,1510202.04,1558256.54,1643067.39,1418169.91
"44","044",1209203.23,1332271.02,1778244.29,1572417.4,1065480.38,1063560.82,1523655.21,1420019.98,1801804.44,1656572.29,1543941.9,1564352.73,1655681.15,1466107.3
"45","045",1227496.59,1318119.34,1778244.29,1559067.03,1084866.97,1140456.91,1488294.86,1437898.26,1771401.23,1655363.1,1569679.79,1591401.24,1662442.81,1475829.17
"46","046",1263771.73,1328615.55,1729685.31,1545571.78,1076605.74,1148618.45,1474704.11,1444078.55,1801097.15,1648242.39,1597324.81,1594503.12,1666065.86,1513080.07
"47","047",1285921,1294346.21,1755600.12,1551198.64,1050128.62,1106342.58,1505102.18,1457365.77,1798562.82,1669589.81,1591279.43,1503769.86,1672454.08,1530346.71
"48","048",1285921,1341474.84,1755600.12,1567712.63,1061059.38,1099079.71,1537577.16,1453758.22,1740651.45,1635827.5,1612012.16,1463631.27,1674506.24,1513525.84
"49","049",1286796.52,1388601.17,1770119.32,1564843.63,1050883.39,1108332.52,1513078.26,1446912.43,1719316.35,1654408.34,1587624.37,1464976.65,1675011.8,1524392.73
"50","050",1286796.52,1349017.48,1687233.41,1580803.83,1052373.78,1117549.69,1509757.04,1383984.16,1688577.64,1667676.7,1591806.76,1517595.18,1731589.31,1507155.25
"51","051",1285406.25,1360150.53,1676635.05,1563594.45,1024205.12,1111025.15,1511281.76,1335267.17,1717967.22,1672976.17,1615989.99,1524645.02,1731867.72,1527390.79
"52","052",1354088.5,1354852.89,1751229.95,1548135.64,997565.77,1047710.82,1510764.97,1366829.11,1719799.73,1686814.86,1626123.13,1511554.03,1757429.87,1567733.7
"53","053",1355682.06,1354852.89,1715227.48,1551439.16,1041847.88,1033558.35,1515695.23,1352917.97,1728558.82,1665289.11,1603740.55,1527741.01,1756790.93,1619323.57
"54","054",1379219.65,1367604.6,1751229.95,1488290.4,1067413.63,1053947.85,1515071.94,1354945.99,1695567.31,1682399.34,1577632.6,1492335.76,1771199.52,1634360.79
"55","055",1383536.06,1367604.6,1830270.82,1508837.71,1072726.24,1065417.36,1525539.8,1381081.55,1723908.33,1740812.06,1624012.57,1516318.96,1779966.49,1652161.12
"56","056",1365491.1,1367604.6,1846005.56,1523695.06,1083175.08,1065084.45,1500542.59,1408221.34,1716624.42,1751861.21,1619566.24,1501653.69,1795975.25,1645514.92
"57","057",1359073.95,1343374.05,1844543.37,1551151.37,1086078.14,1077175.12,1445786.28,1426036.02,1788325.03,1761546.95,1599569.39,1490888.19,1823425.9,1639110.81
"58","058",1290424.44,1171097.94,1846005.3,1582248.08,1101078.1,1098816.74,1534540.61,1433304.37,1785779.24,1766135.83,1589548.19,1496540.28,1821781.63,1581328.68
"59","059",1290424.44,1184514.19,1844097.34,NA,1117766.56,1155294.76,1589947.4,1445754.45,1806014.08,1794292.32,1586245.77,1569645.82,1786605.73,1570307.81
"60","060",1290424.44,1202587.58,1899265.38,1601692.9,1115957.25,1154658.45,1517307.86,1464946.65,1808387.51,1828320.95,1588398.89,1571510.05,1783075.72,1538556.34
"61","061",1289227.4,1205924.31,1888345.31,1605753.79,1123162.53,1165050.96,1686057.19,1466461.18,1790739,1850572.31,1607654.48,1549363.58,1715906.48,1532827.83
"62","062",1274617.96,1209745.9,1872674.18,1628631,1151648.5,1189971.93,1736760.95,1368054.86,1830100.79,1861615.73,1593912.17,1551988.85,1682787.62,1573741.95
"63","063",1274617.96,1220512.91,1869241.91,1609663.82,1155780.51,1256128.49,1732144.77,1345939.33,1845871.29,1818860.17,1587451.13,1565276.69,1665693.56,1590983.93
"64","064",1235740.66,1220512.91,1869241.91,1609663.82,1158370.11,1196648.87,1709815.56,1280024.9,1850244.81,1851048.26,1573498.49,1527319.4,1610373.8,1575866.99
"65","065",1217961.35,1230874.51,1869241.91,1690013.71,1143568.06,1197908.73,1740068.92,1242834.19,1887791.51,1868943.14,1570123.13,1532883.01,1594999.66,1591135.1
"66","066",1210856.1,1247230.72,1869241.91,1685204.61,1143555.16,1300824.88,1753936.49,1259227.41,1937542.59,1868358,1553408.98,1545547.68,1557753.5,1614641.61
"67","067",1207630.76,1352599.9,1869241.91,1697508.19,1134986.58,1337758.59,1746441.49,1259227.41,1939710.34,1875552.39,1600228.66,1528960.84,1555858,1604655.02
"68","068",1212631.83,1442295.62,1873126.19,1685616.19,1131562.98,1350970.52,1745178.65,1317378.51,1932434.18,1909184.63,1641306.4,1490178.59,1559000.01,1630295.23
"69","069",1217907.06,1450993.78,1876038.38,1669684.7,1131562.98,1333174.77,1727915.86,1327488.19,1925253.57,1915853.88,1644582.15,1480427.94,1547646.82,1640170.35
"70","070",1217373.74,1458229.17,1882295.31,1684535.66,1127021.93,1360032.31,1710418.29,1337450.1,1925807.66,1931910.25,1613934.07,1514733.6,1509126.87,1646974.11
"71","071",1190950.21,1442081.3,1891181.58,1656236.58,1114985.09,1402951.51,1763130.87,1369852.99,1972823.27,1905720.7,1616913.84,1522548.34,1488349.89,1621027.14
